StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q68,Q38,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q30,Q32,Q34,Q36,Q36,workerId,condition,sales,salessubjpron,salesobjpron,salesposspron,salessubjproncapit
2022-03-16 08:49:36,2022-03-16 08:53:05,0,70.60.81.10,100,209,1,2022-03-16 08:53:06,R_9WQCulvCRLIzJfj,,,,,43.160400390625,-88.11730194091796875,anonymous,EN,A3MAOMY844XKQ4,,There was a large event that needed to be pulled together at the last minute.  A staff member passed away unexpectedly and there was a service to honor their life.,"People from all levels of the organization pitched in to pull it off.  The CEO was setting out chairs along side the janitorial staff. ",4,1,2,2,2,6,6,3,2,2,1,1,2,43,2,1,4,,A3MAOMY844XKQ4,cooperative,Andrew,he,him,his,He
2022-03-16 08:47:18,2022-03-16 08:53:51,0,107.77.220.113,100,393,1,2022-03-16 08:53:51,R_3g8beNCpAZldYqX,,,,,30.051605224609375,-95.470703125,anonymous,EN,A1DP6ACG9MP27R,,"This would be for our school’s academic competition team. Many of us teachers signed up as a sponsor of a team. We helped recruit, select matches to attend and worked at those matches on a rotational basis. We also, of course, trained the teams we were sponsoring.","The most important cooperative aspect was working the match in rotational shifts. If any one person showed up late or did not attend, it interfered be other the schedules of other people. ",1,1,2,3,4,4,5,1,3,1,1,2,2,35,1,1,4,,A1DP6ACG9MP27R,cooperative,Andrew,he,him,his,He
2022-03-16 08:50:07,2022-03-16 08:54:05,0,76.18.44.117,100,238,1,2022-03-16 08:54:05,R_21zkdRHyNRjynhe,,,,,26.5991058349609375,-80.1284027099609375,anonymous,EN,A1YCPB5INBVCGW,"I am a teacher and have never found myself in this situation.  I have competititon against myself, all the time.  better singers, better productions...all my high standards do is stress my out and raise my blood pressrue",,obody did anything because i have no competitition wiht others,5,5,2,6,5,3,5,5,5,5,3,3,2,59,2,3,6,,A1YCPB5INBVCGW,competitive,Jennifer,she,her,her,She
2022-03-16 08:44:20,2022-03-16 08:54:18,0,104.48.177.194,100,598,1,2022-03-16 08:54:18,R_ub1o83LwB3d7mDL,,,,,29.542205810546875,-95.321197509765625,anonymous,EN,ADKBTSKPX195Q,The last thing that I can remember was getting together with my old neighbor and playing cards. This always brought out our best and worst. It seemed that in every game someone was caught trying to cheat so that they could with the hand.,,"In cards, the rules about playing the suit that was thrown out first were ""forgotten"" about such that the cheater can throw out an ace and win the hand. In the end, someone always remembered that their ace or king was cut so when that cheater brought out another card of that suit the game ended there.",5,5,1,3,3,4,6,2,1,1,1,1,2,50,1,2,4,,ADKBTSKPX195Q,competitive,Andrew,he,him,his,He
2022-03-16 08:51:25,2022-03-16 08:54:53,0,97.65.168.10,100,208,1,2022-03-16 08:54:53,R_yUav0uniWcjDFfP,,,,,39.3433990478515625,-84.40090179443359375,anonymous,EN,A37IG3271D9NMX,I was playing in a golf tournament at our local links course.,,"People were talking crap to each other, they were being rude and essentially rooting for people to mess up.",2,4,1,4,4,5,6,3,3,3,3,2,2,28,1,1,4,,A37IG3271D9NMX,competitive,Andrew,he,him,his,He
2022-03-16 08:49:21,2022-03-16 08:55:33,0,72.199.195.25,100,371,1,2022-03-16 08:55:34,R_2q1rmIdIrSX3Byh,,,,,32.6595001220703125,-116.96849822998046875,anonymous,EN,A2GYGCLTMIGDJT,I was in a competition at my old job writing for my college newspaper. We were in competition with other newspapers at other colleges. My publisher always motivated us to find great stories and write them well so that we could win awards and earn prestige for the school.,,A lot of people were always trying to look for the most interesting angles. They would read other newspapers and steal ideas from them. They would also critique them dismissively if they weren't interesting because we thought we were better.,5,3,1,4,6,5,5,3,3,2,1,2,2,39,1,4,4,"In certain situations, it's good to be hyper competitive. But for the company as described, I don't think Jennifer's tactics would work. Jennifer is a moron in my opinion.",A2GYGCLTMIGDJT,competitive,Jennifer,she,her,her,She
2022-03-16 08:45:21,2022-03-16 08:55:57,0,73.43.135.9,100,635,1,2022-03-16 08:55:57,R_2wHybBy67aFUIKI,,,,,34.24969482421875,-84.48940277099609375,anonymous,EN,A80X2FTFDSR19,,"Our company had secured a large contract with a big client. The problem was, it was during the pandemic and our office was closed. We were all working remotely.","We all pulled together virtually as a team. We made zoom our home (lol) and figured out logistics, schedules and remote working conditions that would allow us to interact with each other to complete the project.",3,1,2,2,2,4,7,3,4,1,1,1,2,29,2,8,4,"Maybe Jennifer is the real problem, not the employees...",A80X2FTFDSR19,cooperative,Jennifer,she,her,her,She
2022-03-16 08:49:40,2022-03-16 08:56:19,0,73.27.126.89,100,398,1,2022-03-16 08:56:19,R_2BePmd97aMY0xRB,,,,,27.0738067626953125,-82.17620086669921875,anonymous,EN,A1TACMOXERVMFX,,"I work at Walmart with over 1000 people 5 days a week. Recently during the 2021 Christmas holiday it was so crazy in the store. Some guy tried to fight our security asset protection guy who checks receipts at the front door. Me, my cashier friend/co-worker Brandon and another 2 guys in customer service ran up to hold the guy down till police arrived. We coordinated so well with each other to stop hi from hurting our friend and to get the job done.",We held down an aggressive customer and prevented a huge fight/accident,1,1,2,4,4,6,4,1,1,1,1,1,2,24,2,2,2,This was a great study. Thank you.,A1TACMOXERVMFX,cooperative,Jennifer,she,her,her,She
2022-03-16 08:34:04,2022-03-16 08:56:32,0,184.102.69.86,100,1348,1,2022-03-16 08:56:33,R_12MbAq11WZfACU0,,,,,41.2816925048828125,-85.85410308837890625,anonymous,EN,A34FFFROPR98NA,"I'm not a highly competitive person, but here is a mother of one of my kids friends who is highly competitive. However, I was not about to let this woman win in her pettiness and my kid go to school and be made fun of by her precious being and his little crap friends. Of course, I kicked my pettiness up a notch and let everyone know exactly like it was. I wasn't the only one who thought this and what she was doing was wrong. While my kid's reputation was on the line because she would unleash her kid, I did what I had to do to stay on top of the situation and did it without involving the kids. She was shocked to find out our kids didn't fight at school that day, she had told hers to finish anyway he needed to. Maybe because kids don't need to be involved in petty adult crap. ",,"She was using her older kid to tear down my kid and family. I find that completely unacceptable. ",2,3,1,5,5,5,5,2,2,2,2,2,2,41,2,1,4,none,A34FFFROPR98NA,competitive,Andrew,he,him,his,He
2022-03-16 08:52:52,2022-03-16 08:57:06,0,136.34.33.192,100,253,1,2022-03-16 08:57:06,R_BERsM0O9CijMD5L,,,,,39.1027069091796875,-94.592498779296875,anonymous,EN,A5AJ3WOPKFLH4,"I was working on a project with some coworkers.  Some of the project ""owners"" seemed reluctant to take suggestions or share ideas with other members of the group.",,They shut down suggestions by just saying ' we can't do that' or ' that doesn't work the same way' . They were not open to creative thinking.,1,3,1,3,3,5,6,3,2,1,1,2,2,43,2,1,5,,A5AJ3WOPKFLH4,competitive,Andrew,he,him,his,He
2022-03-16 08:53:22,2022-03-16 08:57:09,0,99.148.46.57,100,226,1,2022-03-16 08:57:10,R_3QKmDWgnwQJWEFJ,,,,,30.4604949951171875,-89.085601806640625,anonymous,EN,A2KROBPV0YPE4A,,I was involved in a food drive for the needy in my state. Several people at work organized the drive and we stood by huge boxes at area grocery stores asking people to donate. It was a huge success.,My group set out to different locations asking for donations. We worked together to make sure all the high traffic areas were covered. We worked in shifts and helped each other out if someone needed to leave early or couldn't make their shift.,1,1,2,3,5,6,7,1,1,1,1,1,2,61,2,1,4,,A2KROBPV0YPE4A,cooperative,Andrew,he,him,his,He
2022-03-16 08:52:36,2022-03-16 08:57:54,0,73.161.61.244,100,317,1,2022-03-16 08:57:55,R_RfRdpySLYR0JoYh,,,,,42.67340087890625,-82.77359771728515625,anonymous,EN,AM5KOJW1OSJ7L,"The event that was competitive was a horse show that I was entered in. The people that I was competing against were so snobby and mean, and I felt that they would do anything to bring the other contenders down. ",,"They would try to make you worry by saying things about your horse, your tack, or your outfit. Some would try to sabotage your equipment.",3,5,1,6,6,6,7,1,1,1,1,1,2,30,2,1,4,,AM5KOJW1OSJ7L,competitive,Jennifer,she,her,her,She
2022-03-16 08:54:41,2022-03-16 08:58:00,0,67.186.104.115,100,199,1,2022-03-16 08:58:01,R_3ha4bXO2wiKAHd6,,,,,41.7920074462890625,-88.1660003662109375,anonymous,EN,A391UNZPWPIU8E,,"We had this massive group project last semester and I was part of a group where time went by faster and we finished the project and it was one of the best things I've ever worked on. ","We all talked to each other and bounced off ideas. No one dictated the group and everyone was flexible and open-minded. ",1,1,2,2,5,6,6,4,4,2,2,2,2,18,2,5,2,,A391UNZPWPIU8E,cooperative,Jennifer,she,her,her,She
2022-03-16 08:51:04,2022-03-16 09:00:52,0,216.186.168.226,100,588,1,2022-03-16 09:00:52,R_3JasQhiHnOR12bb,,,,,39.9530029296875,-83.07669830322265625,anonymous,EN,A2S9RBYB0WN9GL,,"I honestly cant think of a situation recently that ive been in that applies. ","I cant answer that ",4,3,2,4,5,3,6,2,3,1,1,1,2,42,2,1,2,,A2S9RBYB0WN9GL,cooperative,Andrew,he,him,his,He
2022-03-16 08:55:28,2022-03-16 09:01:58,0,108.1.145.176,100,390,1,2022-03-16 09:01:58,R_1gpxloG0lqxUyY9,,,,,42.4279937744140625,-71.061798095703125,anonymous,EN,A2TDPI8QW50AHU,,There was a time when all my family got together to help my aunt who was starting to get dementia. We figured out who would help with what and everyone was willing to help with what they could. It brought some of our family members closer to one another.,"They all did what they could do with the time they did have free. If they couldn't physically make it, they would make phone calls. ",2,1,2,4,6,6,7,1,1,1,1,1,2,37,2,1,3,If I ever had a superior talk to me like that I would rip him a new asshole.,A2TDPI8QW50AHU,cooperative,Andrew,he,him,his,He
2022-03-16 08:54:22,2022-03-16 09:02:20,0,65.255.68.48,100,478,1,2022-03-16 09:02:21,R_1BPls4Unkp1Egyw,,,,,35.8636016845703125,-97.94730377197265625,anonymous,EN,A399IFWJHFJDCC,"Recently, my son sold chocolate as a fund raiser for his Youth group. While raising money, they were competing to see who could raise the most, by selling the most boxes. There were prizes for the top spots.",,"My son's strategy was to keep his selling methods secret. ",1,1,1,2,4,5,6,2,3,2,2,2,2,44,2,1,3,,A399IFWJHFJDCC,competitive,Jennifer,she,her,her,She
2022-03-16 08:52:55,2022-03-16 09:02:31,0,96.46.81.16,100,575,1,2022-03-16 09:02:31,R_3lrwGr4ltwS5BmK,,,,,36.5359954833984375,-95.44969940185546875,anonymous,EN,A8SY9MPLI12T4,,"Several families, mine included, showed up to the church early for CoOp classes. The church had taken in a large food pantry donation and it hadn't been stocked in to the food pantry. Children, teens and parents automatically asked what needed to be done and began to help put items away. ","People worked along side of each other without negativity. There wasn't complaining about the task and people weren't necessarily having to be asked or told to help. If a task was seen that needed completed, whether it was clean up or the main task of restocking, everyone just did what they saw needed to be done. ",1,1,2,5,5,5,7,3,3,2,2,2,2,48,2,1,3,No,A8SY9MPLI12T4,cooperative,Jennifer,she,her,her,She
2022-03-16 08:55:39,2022-03-16 09:02:34,0,108.249.16.197,100,415,1,2022-03-16 09:02:34,R_3iC5ywPksBMQjJQ,,,,,34.19110107421875,-80.975799560546875,anonymous,EN,A31U7VGTEOY2RG,,I worked with others whose goals were to help a few families who's lost everything in an apartment fire. There were 5 families that all had their belongings perish in a fire that consumed their building.,"People came together to raise money and material objects their families could use. We had a fundraising drive. People could donate money, food, clothing, household items, etc. to help these families get back on their feet.",2,1,2,2,2,6,6,2,2,1,1,1,2,51,2,1,4,none,A31U7VGTEOY2RG,cooperative,Jennifer,she,her,her,She
2022-03-16 08:57:28,2022-03-16 09:02:46,0,68.163.59.182,100,317,1,2022-03-16 09:02:46,R_1gMYUQcE5qq7QGS,,,,,39.947601318359375,-75.14739990234375,anonymous,EN,A144GIHDF7X5AQ,"In my school, there was debate about a policy change, and the group was pretty evenly split. It felt like whoever was the loudest/most aggressive was who the administration was going to listen to. People who were normally very kind turned more curt, and people were no longer treating each other with respect. ",,"People talked over one another, they prioritized their own ""research"" and sought meetings with the admin team while undercutting the people they viewed as opposing them. ",3,4,1,2,1,6,6,1,1,1,1,1,2,29,2,1,4,,A144GIHDF7X5AQ,competitive,Jennifer,she,her,her,She
2022-03-16 08:57:51,2022-03-16 09:02:51,0,104.51.55.71,100,300,1,2022-03-16 09:02:52,R_1I7aEOJHoo4kgNP,,,,,37.75579833984375,-121.95269775390625,anonymous,EN,A3Q5HJTL6IKV27,"I was in a design competition at USC. Everyone was competing on creating a project on the fly in teams. Because of the reward for the winning teams, people were ruthless in their motivation to win.",,People were unwilling to share knowledge.,3,5,1,6,3,5,3,2,2,2,2,2,2,28,1,4,4,,A3Q5HJTL6IKV27,competitive,Andrew,he,him,his,He
2022-03-16 08:56:49,2022-03-16 09:03:04,0,68.100.188.200,100,374,1,2022-03-16 09:03:04,R_1poQ8kFMojwjKMG,,,,,38.3000030517578125,-77.47389984130859375,anonymous,EN,A1L5FLWTAIVLXI,,Last year my job downsized and we lost two people on my team. We still had to deliver the same amount of webinars for the spring and summer. My team although really small pulled together and got it done. We covered for each other when needed and took on whatever role was needed.,People looked out for one another. They were willing to cover if someone was on PTO or needed help. They took on roles that were new and unfamiliar to them.,2,1,2,3,5,6,7,1,2,1,1,1,2,33,2,1,5,Jennifer is mean and an effective leader. Hope she is made up lol,A1L5FLWTAIVLXI,cooperative,Jennifer,she,her,her,She
2022-03-16 08:56:48,2022-03-16 09:03:10,0,174.99.204.174,100,382,1,2022-03-16 09:03:11,R_1LGVpfJE46H7Cj3,,,,,35.171600341796875,-80.91179656982421875,anonymous,EN,A1IAAU0TR91H0T,,When we had the threat of an ice storm and people were needing bottles of water. The pandemic already had cut back on the water supply so we were all helping others on our road filling up water.,Neighbors don't know each other in this area anymore so when we heard the water line busted I knew we still had some water and I spoke to a few other neighbors and we managed to give the neighbors who were out of water enough to last the few days without water.,2,3,2,6,7,5,7,3,3,2,2,2,2,33,2,1,2,,A1IAAU0TR91H0T,cooperative,Andrew,he,him,his,He
